new_ID,Game_ID,Event,Medal
3014,22,Ice Hockey Men's Ice Hockey,Bronze
3014,23,Ice Hockey Men's Ice Hockey,Gold
3015,12,Football Men's Football,Silver
3016,29,"Fencing Men's epee, Team",Silver
3018,44,Lacrosse Men's Lacrosse,Bronze
3023,9,Sailing Mixed Three Person Keelboat,Silver
3025,13,Athletics Men's Triple Jump,Bronze
3025,2,Athletics Men's Triple Jump,Bronze
3033,30,Ice Hockey Men's Ice Hockey,Bronze
3036,2,Sailing Mixed 40 metres,Silver
3038,16,Athletics Men's 4 x 400 metres Relay,Bronze
3039,11,Football Men's Football,Gold
3044,28,Football Men's Football,Silver
3056,1,Handball Women's Handball,Bronze
3079,1,Boxing Men's Flyweight,Bronze
3082,11,Athletics Women's 100 metres Hurdles,Silver
3097,6,Cross Country Skiing Men's 30 kilometres,Gold
3097,6,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
3097,17,Cross Country Skiing Men's 10/15 kilometres Pursuit,Gold
3097,17,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
3097,8,Cross Country Skiing Men's 10/10 kilometres Pursuit,Gold
3097,8,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
3098,11,Swimming Women's 50 metres Freestyle,Silver
3098,11,Swimming Women's 100 metres Freestyle,Silver
3098,11,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
3099,28,"Fencing Men's Sabre, Team",Silver
3105,1,Handball Women's Handball,Gold
3105,20,Handball Women's Handball,Bronze
3108,31,Bobsleigh Men's Four,Gold
3121,19,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
3128,0,Rowing Women's Coxless Pairs,Silver
3131,13,Athletics Men's 10 kilometres Walk,Bronze
3137,15,Ice Hockey Women's Ice Hockey,Bronze
3147,47,Figure Skating Women's Singles,Bronze
3147,30,Figure Skating Women's Singles,Gold
3176,11,Football Men's Football,Bronze
3179,15,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
3194,34,"Equestrianism Men's Jumping, Team",Gold
3200,27,Basketball Men's Basketball,Bronze
3203,1,Boxing Men's Bantamweight,Bronze
3203,20,Boxing Men's Lightweight,Bronze
3235,1,Judo Women's Middleweight,Bronze
3235,20,Judo Women's Middleweight,Silver
3243,31,Bobsleigh Men's Two,Silver
3243,31,Bobsleigh Men's Four,Silver
3256,1,Volleyball Men's Volleyball,Silver
3260,2,"Equestrianism Men's Jumping, Team",Bronze
3260,14,"Equestrianism Men's Three-Day Event, Team",Bronze
3269,21,Boxing Men's Super-Heavyweight,Silver
3274,10,Biathlon Men's 10 kilometres Sprint,Bronze
3274,10,Biathlon Men's 20 kilometres,Gold
3274,10,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
3277,36,"Fencing Men's Sabre, Team",Gold
3278,11,Gymnastics Men's Team All-Around,Bronze
3280,18,Cross Country Skiing Men's Team Sprint,Bronze
3286,2,Weightlifting Men's Heavyweight,Silver
3301,0,Football Men's Football,Bronze
3306,44,Rowing Men's Coxless Fours,Silver
3310,12,Gymnastics Women's Individual All-Around,Bronze
3310,12,Gymnastics Women's Team All-Around,Bronze
3310,12,Gymnastics Women's Floor Exercise,Silver
3310,12,Gymnastics Women's Horse Vault,Gold
3310,11,Gymnastics Women's Individual All-Around,Gold
3310,11,Gymnastics Women's Team All-Around,Gold
3310,11,Gymnastics Women's Floor Exercise,Bronze
3314,0,Football Men's Football,Bronze
3318,34,Water Polo Men's Water Polo,Gold
3324,10,Luge Women's Singles,Bronze
3330,12,Football Men's Football,Bronze
3338,21,Rowing Men's Lightweight Coxless Fours,Bronze
3347,27,Boxing Men's Middleweight,Bronze
3349,12,Hockey Men's Hockey,Silver
3351,12,"Shooting Men's Air Rifle, 10 metres",Bronze
3351,12,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
3352,36,Hockey Men's Hockey,Silver
3353,33,Hockey Men's Hockey,Bronze
3354,12,Hockey Men's Hockey,Silver
3354,19,Hockey Men's Hockey,Silver
3355,7,Sailing Mixed One Person Dinghy,Bronze
3359,11,Sailing Women's One Person Dinghy,Bronze
3360,25,Volleyball Men's Volleyball,Silver
3360,0,Volleyball Men's Volleyball,Gold
3361,33,Basketball Men's Basketball,Bronze
3361,37,Basketball Men's Basketball,Bronze
3362,0,Football Men's Football,Gold
3365,11,Football Men's Football,Silver
3386,33,Water Polo Men's Water Polo,Gold
3391,19,Football Men's Football,Silver
3392,34,Gymnastics Women's Team All-Around,Silver
3393,11,Softball Women's Softball,Gold
3395,2,"Athletics Men's 3,000 metres Steeplechase",Bronze
3409,37,Water Polo Men's Water Polo,Gold
3427,16,Sailing Mixed 6 metres,Bronze
3428,27,"Canoeing Men's Canadian Doubles, Slalom",Gold
3463,8,Alpine Skiing Men's Slalom,Silver
3483,9,Rowing Men's Coxed Eights,Silver
3491,21,Rowing Men's Lightweight Coxless Fours,Bronze
3496,37,Rowing Men's Coxed Eights,Gold
3497,37,Rowing Men's Coxed Eights,Gold
3502,8,"Ski Jumping Men's Normal Hill, Individual",Gold
3502,8,"Ski Jumping Men's Large Hill, Individual",Gold
3502,38,"Ski Jumping Men's Normal Hill, Individual",Gold
3502,38,"Ski Jumping Men's Large Hill, Individual",Gold
3506,3,Rowing Men's Coxed Fours,Bronze
3507,35,"Equestrianism Mixed Three-Day Event, Team",Silver
3517,12,Football Men's Football,Gold
3521,8,Ice Hockey Men's Ice Hockey,Silver
3523,46,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team",Gold
3523,46,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 yards",Bronze
3524,37,Athletics Women's 400 metres,Bronze
3537,1,Handball Women's Handball,Bronze
3542,1,Athletics Men's 800 metres,Silver
3544,42,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
3546,2,"Shooting Men's Military Pistol, Team",Bronze
3546,2,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Bronze
3549,19,"Wrestling Men's Featherweight, Greco-Roman",Bronze
3552,46,"Fencing Men's epee, Team",Silver
3555,28,Cycling Men's 100 kilometres Team Time Trial,Gold
3566,3,Rugby Men's Rugby,Silver
3567,20,"Wrestling Women's Lightweight, Freestyle",Bronze
3574,2,"Fencing Men's Foil, Team",Silver
3574,2,"Fencing Men's epee, Team",Bronze
3574,34,"Fencing Men's epee, Team",Silver
3582,35,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
3584,46,Gymnastics Men's Team All-Around,Silver
3584,13,"Gymnastics Men's Team All-Around, Swedish System",Bronze
3587,26,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
3587,27,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
3589,12,Football Men's Football,Gold
3591,20,Football Men's Football,Bronze
3593,29,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
3596,20,Judo Men's Half-Lightweight,Silver
3597,25,Judo Men's Lightweight,Gold
3604,28,"Wrestling Men's Featherweight, Greco-Roman",Bronze
3611,0,"Wrestling Men's Bantamweight, Greco-Roman",Gold
3615,28,Table Tennis Men's Doubles,Bronze
3619,19,Handball Women's Handball,Bronze
3623,19,Judo Women's Half-Lightweight,Silver
3623,1,Judo Women's Half-Lightweight,Gold
3625,17,"Short Track Speed Skating Women's 3,000 metres Relay",Gold
3634,18,Short Track Speed Skating Men's 500 metres,Bronze
3634,18,"Short Track Speed Skating Men's 1,000 metres",Gold
3634,18,"Short Track Speed Skating Men's 1,500 metres",Gold
3634,18,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
3635,15,Short Track Speed Skating Men's 500 metres,Gold
3635,15,"Short Track Speed Skating Men's 1,000 metres",Gold
3635,15,"Short Track Speed Skating Men's 1,500 metres",Bronze
3635,15,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
3639,25,Boxing Men's Welterweight,Silver
3641,17,Short Track Speed Skating Men's 500 metres,Silver
3641,17,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze
3641,8,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze
3642,12,Softball Women's Softball,Silver
3643,12,Volleyball Women's Volleyball,Bronze
3646,12,Volleyball Women's Volleyball,Bronze
3657,23,Bobsleigh Men's Four,Gold
3663,36,"Canoeing Men's Canadian Doubles, 500 metres",Bronze
3666,11,Rhythmic Gymnastics Women's Group,Silver
3674,0,Cycling Men's 100 kilometres Team Time Trial,Silver
3683,36,Handball Women's Handball,Silver
3683,25,Handball Women's Handball,Gold
3690,21,Tennis Men's Doubles,Bronze
3692,9,Hockey Men's Hockey,Silver
3693,27,Football Men's Football,Gold
3703,20,Judo Women's Heavyweight,Gold
3704,16,"Wrestling Men's Featherweight, Greco-Roman",Silver
3704,9,"Wrestling Men's Lightweight, Freestyle",Gold
3707,8,Bobsleigh Men's Two,Silver
3712,25,Hockey Women's Hockey,Bronze
3715,40,Football Men's Football,Gold
3717,45,"Ski Jumping Men's Normal Hill, Individual",Gold
3718,46,"Wrestling Men's Middleweight, Greco-Roman",Bronze
3721,12,Handball Women's Handball,Gold
3722,20,Rowing Women's Coxless Pairs,Bronze
3723,12,Football Women's Football,Bronze
3727,13,"Gymnastics Men's Team All-Around, Free System",Bronze
3732,12,Handball Women's Handball,Gold
3732,11,Handball Women's Handball,Gold
3733,40,Gymnastics Men's Team All-Around,Silver
3734,3,Athletics Men's Pole Vault,Bronze
3734,40,Gymnastics Men's Team All-Around,Gold
3734,46,Gymnastics Men's Team All-Around,Silver
3736,2,"Gymnastics Men's Team All-Around, Free System",Gold
3737,16,Rowing Men's Coxed Pairs,Gold
3749,16,"Canoeing Men's Kayak Singles, 1,000 metres",Silver
3751,2,"Wrestling Men's Lightweight, Greco-Roman",Bronze
3756,16,Swimming Women's 100 metres Freestyle,Gold
3756,16,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
3765,30,"Speed Skating Men's 1,500 metres",Gold
3765,30,"Speed Skating Men's 5,000 metres",Gold
3765,30,"Speed Skating Men's 10,000 metres",Gold
3766,13,"Gymnastics Men's Team All-Around, Free System",Bronze
3780,13,"Gymnastics Men's Team All-Around, Swedish System",Bronze
3780,2,"Gymnastics Men's Team All-Around, Free System",Silver
3785,28,Handball Women's Handball,Silver
3787,21,Handball Women's Handball,Gold
3791,0,Sailing Women's One Person Dinghy,Gold
3792,19,Rowing Men's Lightweight Coxless Fours,Gold
3793,46,Football Men's Football,Silver
3796,13,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Bronze
3798,12,Football Women's Football,Bronze
3799,34,"Athletics Men's 3,000 metres Steeplechase",Bronze
3802,13,"Gymnastics Men's Team All-Around, Swedish System",Silver
3804,33,Football Men's Football,Silver
3806,49,"Ski Jumping Men's Normal Hill, Individual",Bronze
3813,10,"Speed Skating Men's 1,500 metres",Bronze
3816,40,Football Men's Football,Gold
3819,25,Athletics Women's Marathon,Silver
3820,19,Football Men's Football,Bronze
3821,21,Volleyball Men's Volleyball,Gold
3821,19,Volleyball Men's Volleyball,Silver
3823,1,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
3824,11,Athletics Women's 4 x 400 metres Relay,Gold
3828,19,Baseball Men's Baseball,Bronze
3830,16,"Equestrianism Men's Three-Day Event, Team",Gold
3834,21,Baseball Men's Baseball,Silver
3836,9,Rowing Men's Coxed Eights,Bronze
3839,33,Rowing Men's Coxed Eights,Silver
3846,37,"Shooting Men's Free Rifle, Three Positions, 300 metres",Gold
3846,26,"Shooting Mixed Free Rifle, Three Positions, 300 metres",Gold
3847,0,"Cycling Men's Individual Pursuit, 4,000 metres",Bronze
3851,1,Swimming Women's 10 kilometres Open Water,Silver
3854,15,Snowboarding Women's Slopestyle,Gold
3855,38,Snowboarding Men's Parallel Giant Slalom,Gold
3859,7,Athletics Men's Discus Throw,Gold
3862,27,Sailing Mixed Two Person Keelboat,Gold
3876,20,Volleyball Men's Volleyball,Bronze
3878,16,Diving Men's Springboard,Silver
3878,9,Diving Men's Springboard,Silver
3884,26,Sailing Mixed 5.5 metres,Bronze
3885,32,Weightlifting Men's Heavyweight,Gold
3890,25,Sailing Mixed Multihull,Bronze
3893,34,Athletics Men's 110 metres Hurdles,Silver
3895,27,Sailing Mixed Three Person Keelboat,Gold
3896,48,Ice Hockey Men's Ice Hockey,Silver
3900,31,Ice Hockey Men's Ice Hockey,Silver
3901,46,"Cycling Men's Team Pursuit, 1,980 yards",Bronze
3902,3,Cricket Men's Cricket,Silver
3903,43,Ice Hockey Men's Ice Hockey,Bronze
3905,28,Basketball Men's Basketball,Bronze
3911,25,"Canoeing Women's Kayak Singles, 500 metres",Gold
3911,25,"Canoeing Women's Kayak Doubles, 500 metres",Gold
3911,25,"Canoeing Women's Kayak Fours, 500 metres",Silver
3911,0,"Canoeing Women's Kayak Doubles, 500 metres",Silver
3911,0,"Canoeing Women's Kayak Fours, 500 metres",Bronze
3911,12,"Canoeing Women's Kayak Doubles, 500 metres",Gold
3911,12,"Canoeing Women's Kayak Fours, 500 metres",Bronze
3913,30,Ice Hockey Men's Ice Hockey,Bronze
3914,2,"Gymnastics Men's Team All-Around, Swedish System",Gold
3916,23,Ice Hockey Men's Ice Hockey,Silver
3918,2,"Shooting Men's Free Pistol, 50 metres, Team",Silver
3920,8,Ice Hockey Women's Ice Hockey,Bronze
3921,2,"Gymnastics Men's Team All-Around, Swedish System",Gold
3922,13,Tug-Of-War Men's Tug-Of-War,Gold
3928,39,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
3934,18,Ice Hockey Women's Ice Hockey,Silver
3943,2,Water Polo Men's Water Polo,Bronze
3945,25,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze
3949,16,"Wrestling Men's Welterweight, Greco-Roman",Gold
3949,9,"Wrestling Men's Welterweight, Greco-Roman",Silver
3951,8,Ice Hockey Women's Ice Hockey,Bronze
3951,18,Ice Hockey Women's Ice Hockey,Silver
3956,13,"Athletics Men's Cross-Country, Individual",Silver
3956,13,"Athletics Men's Cross-Country, Team",Gold
3967,20,Football Women's Football,Silver
3970,1,Handball Men's Handball,Silver
3976,5,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
3982,18,Cross Country Skiing Women's Team Sprint,Gold
3985,0,Handball Men's Handball,Silver
3985,12,Handball Men's Handball,Silver
3985,11,Handball Men's Handball,Silver
3990,1,Handball Men's Handball,Silver
3991,46,"Wrestling Men's Middleweight, Greco-Roman",Silver
3995,4,Ice Hockey Men's Ice Hockey,Bronze
4008,4,Ice Hockey Men's Ice Hockey,Bronze
4009,0,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
4011,46,Water Polo Men's Water Polo,Bronze
4011,13,Water Polo Men's Water Polo,Silver
4011,2,Water Polo Men's Water Polo,Bronze
4012,0,Handball Men's Handball,Silver
4012,12,Handball Men's Handball,Silver
4017,30,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
4020,10,Ice Hockey Men's Ice Hockey,Bronze
4021,16,Football Men's Football,Gold
4024,29,"Wrestling Men's Welterweight, Freestyle",Silver
4026,45,Cross Country Skiing Men's 50 kilometres,Bronze
4027,13,Water Polo Men's Water Polo,Silver
4027,2,Water Polo Men's Water Polo,Bronze
4028,30,Ice Hockey Men's Ice Hockey,Bronze
4029,30,Ice Hockey Men's Ice Hockey,Bronze
4036,10,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
4038,35,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
4038,36,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
4044,35,Weightlifting Men's Bantamweight,Bronze
4045,1,Football Women's Football,Silver
4049,11,Softball Women's Softball,Silver
4052,21,Baseball Men's Baseball,Bronze
4060,29,Polo Men's Polo,Gold
4061,28,Football Men's Football,Silver
4073,14,Football Men's Football,Gold
4073,34,Football Men's Football,Gold
4086,12,Football Men's Football,Bronze
4088,32,Modern Pentathlon Men's Team,Silver
4090,46,Athletics Men's High Jump,Silver
4090,2,Athletics Men's 4 x 400 metres Relay,Bronze
4091,43,Curling Men's Curling,Bronze
4102,25,Football Men's Football,Silver
4114,37,Diving Men's Springboard,Bronze
4116,17,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze
4116,8,Biathlon Women's 4 x 7.5 kilometres Relay,Silver
4118,35,Rowing Men's Coxless Fours,Silver
4125,25,Athletics Men's Shot Put,Gold
4131,36,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
4131,25,"Wrestling Men's Heavyweight, Greco-Roman",Gold
4132,21,Football Women's Football,Silver
4132,19,Football Women's Football,Silver
4139,2,Gymnastics Men's Team All-Around,Gold
4140,37,Cycling Men's 100 kilometres Team Time Trial,Silver
4141,45,Ice Hockey Men's Ice Hockey,Bronze
4142,45,Ice Hockey Men's Ice Hockey,Bronze
4147,50,"Swimming Men's 1,200 metres Freestyle",Silver
4152,17,Curling Men's Curling,Gold
4154,32,Sailing Mixed Three Person Keelboat,Silver
4155,17,Biathlon Men's 10 kilometres Sprint,Silver
4155,8,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
4155,18,Biathlon Men's 10 kilometres Sprint,Bronze
4176,33,Swimming Women's 100 metres Butterfly,Bronze
4176,33,Swimming Women's 4 x 100 metres Medley Relay,Silver
4184,44,Cycling Men's 5 mile,Bronze
4184,44,Cycling Men's 25 mile,Silver
4192,15,Curling Men's Curling,Silver
4194,12,Hockey Women's Hockey,Gold
4196,25,Swimming Women's 100 metres Backstroke,Gold
4196,25,Swimming Women's 4 x 100 metres Medley Relay,Gold
4197,46,"Cycling Men's Team Pursuit, 1,980 yards",Bronze
4199,9,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze
4199,9,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver
4204,36,Football Men's Football,Bronze
4207,26,Basketball Men's Basketball,Bronze
4211,11,Athletics Men's 20 kilometres Walk,Bronze
4219,36,Volleyball Women's Volleyball,Gold
4221,50,Gymnastics Men's Rope Climbing,Gold
4230,27,Gymnastics Men's Team All-Around,Silver
4230,27,Gymnastics Men's Floor Exercise,Gold
4230,27,Gymnastics Men's Horse Vault,Bronze
4230,35,Gymnastics Men's Individual All-Around,Gold
4230,35,Gymnastics Men's Team All-Around,Silver
4230,35,Gymnastics Men's Floor Exercise,Gold
4230,35,Gymnastics Men's Horse Vault,Gold
4230,35,Gymnastics Men's Parallel Bars,Silver
4230,35,Gymnastics Men's Rings,Gold
4230,35,Gymnastics Men's Pommelled Horse,Bronze
4230,36,Gymnastics Men's Individual All-Around,Silver
4230,36,Gymnastics Men's Team All-Around,Gold
4230,36,Gymnastics Men's Floor Exercise,Silver
4230,36,Gymnastics Men's Horse Vault,Gold
4230,36,Gymnastics Men's Horizontal Bar,Bronze
4233,27,Football Men's Football,Bronze
4234,25,Water Polo Men's Water Polo,Gold
4234,28,Water Polo Men's Water Polo,Gold
4239,12,Rowing Men's Coxless Pairs,Bronze
4239,11,Rowing Men's Coxless Pairs,Gold
4241,12,"Canoeing Men's Canadian Doubles, 500 metres",Bronze
4243,1,"Wrestling Men's Heavyweight, Freestyle",Silver
4261,37,Rowing Men's Double Sculls,Bronze
4268,34,Weightlifting Men's Featherweight,Gold
4272,19,Handball Women's Handball,Silver
4274,26,"Fencing Men's epee, Team",Bronze
4275,19,"Fencing Men's epee, Team",Silver
4288,18,Speed Skating Men's Team Pursuit (8 laps),Gold
4300,34,"Fencing Men's Foil, Team",Bronze
4316,12,Water Polo Men's Water Polo,Bronze
4329,27,Boxing Men's Light-Welterweight,Silver
4336,27,"Wrestling Men's Light-Flyweight, Greco-Roman",Bronze
4336,35,"Wrestling Men's Light-Flyweight, Greco-Roman",Bronze
4337,36,Volleyball Men's Volleyball,Silver
4352,19,Football Women's Football,Bronze
4353,10,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
4353,24,Biathlon Men's 10 kilometres Sprint,Silver
4353,24,Biathlon Men's 20 kilometres,Gold
4353,24,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
4353,4,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
4354,8,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
4354,18,Cross Country Skiing Men's 15 kilometres,Bronze
4354,18,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
4354,38,Cross Country Skiing Men's 30 km Skiathlon,Silver
4367,37,"Equestrianism Mixed Three-Day Event, Team",Gold
4372,12,"Wrestling Men's Heavyweight, Freestyle",Gold
4373,32,"Fencing Men's epee, Team",Gold
4380,31,Bobsleigh Men's Four,Gold
4381,31,Bobsleigh Men's Two,Bronze
4388,11,Football Men's Football,Silver
4391,35,Handball Women's Handball,Bronze
4401,19,Football Men's Football,Silver
4406,11,Water Polo Women's Water Polo,Bronze
4407,31,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
4407,22,Cross Country Skiing Men's 30 kilometres,Bronze
4407,22,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
4420,28,Handball Women's Handball,Bronze
4421,0,Handball Women's Handball,Bronze
4423,35,Athletics Women's 100 metres Hurdles,Silver
4424,35,Athletics Women's 4 x 100 metres Relay,Bronze
4424,36,Athletics Women's 4 x 100 metres Relay,Silver
4425,17,Figure Skating Mixed Ice Dancing,Bronze
4425,8,Figure Skating Mixed Ice Dancing,Gold
4426,28,Rowing Women's Coxed Fours,Bronze
4426,28,Rowing Women's Coxed Eights,Silver
4433,35,Swimming Women's 100 metres Breaststroke,Gold
4433,35,Swimming Women's 4 x 100 metres Medley Relay,Gold
4436,34,Sailing Mixed 6 metres,Gold
4437,13,Sailing Mixed 12 metres,Gold
4437,34,Sailing Mixed 6 metres,Gold
4438,34,Hockey Men's Hockey,Silver
4443,33,Football Men's Football,Gold
4451,12,Hockey Women's Hockey,Gold
4451,11,Hockey Women's Hockey,Gold
4456,8,Bobsleigh Men's Two,Bronze
